key,old_split,new_split,video_id,artist,title,song_id,mood,lyrics_ok,folder
relax_FINAL_DL_Relx(123),train,train,relax_FINAL_DL_Relx(123),Neeti Mohan,Aaoge Jab,neeti mohan::aaoge jab,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_DL_Relx(125),train,train,relax_FINAL_DL_Relx(125),Neeti Mohan,Aaoge Jab,neeti mohan::aaoge jab,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_DL_Relx(74),val,train,relax_FINAL_DL_Relx(74),,,,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(0),val,train,relax_FINAL_Relx_DL_Relx(0),Royal Concertgebouw Orchestra,"Beethoven: Symphony No.9 in D minor, Op.125 - ""Choral"" - 2. Molto vivace","royal concertgebouw orchestra::beethoven: symphony no.9 in d minor, op.125 - ""choral"" - 2. molto vivace",relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(1),train,train,relax_FINAL_Relx_DL_Relx(1),Royal Concertgebouw Orchestra,"Beethoven: Symphony No.9 in D minor, Op.125 - ""Choral"" - 2. Molto vivace","royal concertgebouw orchestra::beethoven: symphony no.9 in d minor, op.125 - ""choral"" - 2. molto vivace",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(10),train,train,relax_FINAL_Relx_DL_Relx(10),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(11),val,train,relax_FINAL_Relx_DL_Relx(11),Dotorado Pro,Rei das Marimbas,dotorado pro::rei das marimbas,relax,1,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(12),train,train,relax_FINAL_Relx_DL_Relx(12),Dotorado Pro,Rei das Marimbas,dotorado pro::rei das marimbas,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(14),train,train,relax_FINAL_Relx_DL_Relx(14),Chris Botti,Emmanuel,chris botti::emmanuel,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(15),val,train,relax_FINAL_Relx_DL_Relx(15),Chris Botti,Emmanuel,chris botti::emmanuel,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(2),train,train,relax_FINAL_Relx_DL_Relx(2),Sad Mike,Sad clarinette musique حزين جدآ,sad mike::sad clarinette musique حزين جدآ,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(21),train,train,relax_FINAL_Relx_DL_Relx(21),"Anahama: Sounds for Meditating, Mind Body Spirit, Inner Peace, Deep Breathing","Wellness and Well-Being: Zen Meditating for Health and Longevity w/ Streams, Soft Birds Chirping","anahama: sounds for meditating, mind body spirit, inner peace, deep breathing::wellness and well-being: zen meditating for health and longevity w/ streams, soft birds chirping",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(29),train,train,relax_FINAL_Relx_DL_Relx(29),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(3),train,train,relax_FINAL_Relx_DL_Relx(3),Sad Mike,Sad clarinette musique حزين جدآ,sad mike::sad clarinette musique حزين جدآ,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(30),train,train,relax_FINAL_Relx_DL_Relx(30),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(31),train,train,relax_FINAL_Relx_DL_Relx(31),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(32),val,train,relax_FINAL_Relx_DL_Relx(32),,,,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(33),train,train,relax_FINAL_Relx_DL_Relx(33),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(35),train,train,relax_FINAL_Relx_DL_Relx(35),Sai Shivani,Natyam,sai shivani::natyam,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(37),val,train,relax_FINAL_Relx_DL_Relx(37),,,,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(38),train,train,relax_FINAL_Relx_DL_Relx(38),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(4),train,train,relax_FINAL_Relx_DL_Relx(4),Sad Mike,Sad clarinette musique حزين جدآ,sad mike::sad clarinette musique حزين جدآ,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(40),train,train,relax_FINAL_Relx_DL_Relx(40),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(41),train,train,relax_FINAL_Relx_DL_Relx(41),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(42),train,train,relax_FINAL_Relx_DL_Relx(42),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(43),train,train,relax_FINAL_Relx_DL_Relx(43),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(45),train,train,relax_FINAL_Relx_DL_Relx(45),Charles Gerhardt,Lieutenant Kijé Suite - Troika,charles gerhardt::lieutenant kijé suite - troika,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(46),train,train,relax_FINAL_Relx_DL_Relx(46),Charles Gerhardt,Lieutenant Kijé Suite - Troika,charles gerhardt::lieutenant kijé suite - troika,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(47),train,train,relax_FINAL_Relx_DL_Relx(47),Charles Gerhardt,Lieutenant Kijé Suite - Troika,charles gerhardt::lieutenant kijé suite - troika,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(49),train,train,relax_FINAL_Relx_DL_Relx(49),Eric Hammerstein,Return to Rundarne,eric hammerstein::return to rundarne,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(5),train,train,relax_FINAL_Relx_DL_Relx(5),Sad Mike,Sad clarinette musique حزين جدآ,sad mike::sad clarinette musique حزين جدآ,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(50),val,train,relax_FINAL_Relx_DL_Relx(50),Eric Hammerstein,Return to Rundarne,eric hammerstein::return to rundarne,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(51),train,train,relax_FINAL_Relx_DL_Relx(51),Eric Hammerstein,Return to Rundarne,eric hammerstein::return to rundarne,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(52),val,train,relax_FINAL_Relx_DL_Relx(52),,,,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(53),train,train,relax_FINAL_Relx_DL_Relx(53),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(54),train,train,relax_FINAL_Relx_DL_Relx(54),The Harmonium Orchestra,The Musical Snuff Box,the harmonium orchestra::the musical snuff box,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(55),train,train,relax_FINAL_Relx_DL_Relx(55),The Harmonium Orchestra,The Musical Snuff Box,the harmonium orchestra::the musical snuff box,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(56),val,train,relax_FINAL_Relx_DL_Relx(56),,,,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(57),train,train,relax_FINAL_Relx_DL_Relx(57),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(59),val,train,relax_FINAL_Relx_DL_Relx(59),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(61),train,train,relax_FINAL_Relx_DL_Relx(61),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(62),train,train,relax_FINAL_Relx_DL_Relx(62),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(63),train,train,relax_FINAL_Relx_DL_Relx(63),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(64),train,train,relax_FINAL_Relx_DL_Relx(64),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(66),train,train,relax_FINAL_Relx_DL_Relx(66),New Symphony Orchestra of London,A Night On Bald Mountain,new symphony orchestra of london::a night on bald mountain,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(67),val,train,relax_FINAL_Relx_DL_Relx(67),Nick  Phoenix,FIRE NATION,nick  phoenix::fire nation,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(68),train,train,relax_FINAL_Relx_DL_Relx(68),Nick  Phoenix,FIRE NATION,nick  phoenix::fire nation,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(69),train,train,relax_FINAL_Relx_DL_Relx(69),Nick  Phoenix,FIRE NATION,nick  phoenix::fire nation,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(70),train,train,relax_FINAL_Relx_DL_Relx(70),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(72),train,train,relax_FINAL_Relx_DL_Relx(72),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(73),train,train,relax_FINAL_Relx_DL_Relx(73),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(74),train,train,relax_FINAL_Relx_DL_Relx(74),AShamaluevMusic,Summer Upbeat Party,ashamaluevmusic::summer upbeat party,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(75),train,train,relax_FINAL_Relx_DL_Relx(75),AShamaluevMusic,Summer Upbeat Party,ashamaluevmusic::summer upbeat party,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(76),train,train,relax_FINAL_Relx_DL_Relx(76),AShamaluevMusic,Summer Upbeat Party,ashamaluevmusic::summer upbeat party,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(77),val,train,relax_FINAL_Relx_DL_Relx(77),AShamaluevMusic,Summer Upbeat Party,ashamaluevmusic::summer upbeat party,relax,0,Dataset1/DS1_VAL_MATCH/
relax_FINAL_Relx_DL_Relx(78),train,train,relax_FINAL_Relx_DL_Relx(78),AShamaluevMusic,Summer Upbeat Party,ashamaluevmusic::summer upbeat party,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(79),train,train,relax_FINAL_Relx_DL_Relx(79),AShamaluevMusic,Summer Upbeat Party,ashamaluevmusic::summer upbeat party,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(80),train,train,relax_FINAL_Relx_DL_Relx(80),AShamaluevMusic,Summer Upbeat Day,ashamaluevmusic::summer upbeat day,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(83),train,train,relax_FINAL_Relx_DL_Relx(83),Royal Concertgebouw Orchestra,"Beethoven: Symphony No.9 in D minor, Op.125 - ""Choral"" - 2. Molto vivace","royal concertgebouw orchestra::beethoven: symphony no.9 in d minor, op.125 - ""choral"" - 2. molto vivace",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_FINAL_Relx_DL_Relx(9),train,train,relax_FINAL_Relx_DL_Relx(9),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_HAPPY_HEA(113)-10-of-12,train,train,relax_HAPPY_HEA(113),Maan Tabebung ,Aasewaro,maan tabebung::aasewaro,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_HAPPY_HEA(113)-6-of-12,train,train,relax_HAPPY_HEA(113),Maan Tabebung ,Aasewaro,maan tabebung::aasewaro,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_HAPPY_HEA(81)-12-of-15,train,train,relax_HAPPY_HEA(81),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_HAPPY_HEA(89)-8-of-10,train,train,relax_HAPPY_HEA(89),Delila,Dil Dixwaze Here Cengê,delila::dil dixwaze here cengê,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(10),train,train,relax_LLT_COLLT_RLX(10),Julia Walker Toment/Neoliizer,Milones (Julia Walker & Neoliizer),julia walker toment/neoliizer::milones (julia walker & neoliizer),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(11),train,train,relax_LLT_COLLT_RLX(11),Venti Opastudien,Nanami - Espoir (var),venti opastudien::nanami - espoir (var),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(12),train,train,relax_LLT_COLLT_RLX(12),Abu Jakaria,Hridoy Hina feat. Rabiul Islam Rabi,abu jakaria::hridoy hina feat. rabiul islam rabi,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(13),train,train,relax_LLT_COLLT_RLX(13),Abu Jakaria,Hridoy Hina feat. Rabiul Islam Rabi,abu jakaria::hridoy hina feat. rabiul islam rabi,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(14),train,train,relax_LLT_COLLT_RLX(14),Abu Jakaria,Hridoy Hina feat. Rabiul Islam Rabi,abu jakaria::hridoy hina feat. rabiul islam rabi,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(24),train,train,relax_LLT_COLLT_RLX(24),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(25),val,train,relax_LLT_COLLT_RLX(25),,,,relax,0,Dataset1/DS1_VAL_MATCH/
relax_LLT_COLLT_RLX(26),train,train,relax_LLT_COLLT_RLX(26),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(27),train,train,relax_LLT_COLLT_RLX(27),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(30),train,train,relax_LLT_COLLT_RLX(30),Leo Rojas,El Condor Pasa,leo rojas::el condor pasa,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(36),train,train,relax_LLT_COLLT_RLX(36),Mathias Fritsche,Diamond Heart (Orchestra),mathias fritsche::diamond heart (orchestra),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(38),train,train,relax_LLT_COLLT_RLX(38),Mathias Fritsche,Diamond Heart (Orchestra),mathias fritsche::diamond heart (orchestra),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(44),train,train,relax_LLT_COLLT_RLX(44),Tony Anderson,Eyes Wide Open,tony anderson::eyes wide open,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(45),train,train,relax_LLT_COLLT_RLX(45),Tony Anderson,Eyes Wide Open,tony anderson::eyes wide open,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(5),train,train,relax_LLT_COLLT_RLX(5),Julia Walker Toment/Neoliizer,Milones (Julia Walker & Neoliizer),julia walker toment/neoliizer::milones (julia walker & neoliizer),relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(6),val,train,relax_LLT_COLLT_RLX(6),Julia Walker Toment/Neoliizer,Milones (Julia Walker & Neoliizer),julia walker toment/neoliizer::milones (julia walker & neoliizer),relax,0,Dataset1/DS1_VAL_MATCH/
relax_LLT_COLLT_RLX(7),train,train,relax_LLT_COLLT_RLX(7),Venti Opastudien,Nanami - Espoir (var),venti opastudien::nanami - espoir (var),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(8),train,train,relax_LLT_COLLT_RLX(8),"Alan Walker, Noah Cyrus, Juliander",All Falls Down (Live Performance At YouTube Space NY),"alan walker, noah cyrus, juliander::all falls down (live performance at youtube space ny)",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_COLLT_RLX(9),train,train,relax_LLT_COLLT_RLX(9),Julia Walker Toment/Neoliizer,Milones (Julia Walker & Neoliizer),julia walker toment/neoliizer::milones (julia walker & neoliizer),relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_LLT_DL(16)-2-of-5,test,train,relax_LLT_DL(16),BennieNolen,The Mizze Runner,bennienolen::the mizze runner,relax,0,Dataset1/DS1_TEST_MATCH/
relax_LLT_DL(16)-4-of-5,train,train,relax_LLT_DL(16),BennieNolen,The Mizze Runner,bennienolen::the mizze runner,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_EXT(263),train,train,relax_ORG_EXT(263),Simon Ryse,Arpeggiator,simon ryse::arpeggiator,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_EXT(290),train,train,relax_ORG_EXT(290),I'm From Barcelona,We're from Barcelona,i'm from barcelona::we're from barcelona,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(100),train,train,relax_ORG_NEUTRAL(100),Gorillaz,Stop the Dams,gorillaz::stop the dams,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(171),train,train,relax_ORG_NEUTRAL(171),Faun,Federkleid,faun::federkleid,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(27),train,train,relax_ORG_NEUTRAL(27),Jack Johnson,Breakdown,jack johnson::breakdown,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(29),train,train,relax_ORG_NEUTRAL(29),Jack Johnson,Breakdown,jack johnson::breakdown,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(298),train,train,relax_ORG_NEUTRAL(298),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(31),test,train,relax_ORG_NEUTRAL(31),Grand Archives,Miniature Birds,grand archives::miniature birds,relax,1,Dataset1/DS1_TEST_MATCH/
relax_ORG_NEUTRAL(317),train,train,relax_ORG_NEUTRAL(317),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(319),train,train,relax_ORG_NEUTRAL(319),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(32),train,train,relax_ORG_NEUTRAL(32),Grand Archives,Miniature Birds,grand archives::miniature birds,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(34),train,train,relax_ORG_NEUTRAL(34),Jack Johnson,Breakdown,jack johnson::breakdown,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(96),val,train,relax_ORG_NEUTRAL(96),Gorillaz,Stop the Dams,gorillaz::stop the dams,relax,1,Dataset1/DS1_VAL_MATCH/
relax_ORG_NEUTRAL(98),train,train,relax_ORG_NEUTRAL(98),Gorillaz,Stop the Dams,gorillaz::stop the dams,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_NEUTRAL(99),train,train,relax_ORG_NEUTRAL(99),Gorillaz,Stop the Dams,gorillaz::stop the dams,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(0),val,train,relax_ORG_RLX(0),Apocalyptica,Nothing Else Matters,apocalyptica::nothing else matters,relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(10),train,train,relax_ORG_RLX(10),Pink Floyd,Marooned,pink floyd::marooned,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(100),train,train,relax_ORG_RLX(100),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(105),train,train,relax_ORG_RLX(105),Josephine J Osborne,deep blue sky,josephine j osborne::deep blue sky,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(111),train,train,relax_ORG_RLX(111),gnash,"i hate u, i love u (feat. olivia o'brien)","gnash::i hate u, i love u (feat. olivia o'brien)",relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(113),train,train,relax_ORG_RLX(113),Josephine J Osborne,deep blue sky,josephine j osborne::deep blue sky,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(114),train,train,relax_ORG_RLX(114),Josephine J Osborne,deep blue sky,josephine j osborne::deep blue sky,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(116),train,train,relax_ORG_RLX(116),gnash,"i hate u, i love u (feat. olivia o'brien)","gnash::i hate u, i love u (feat. olivia o'brien)",relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(118),train,train,relax_ORG_RLX(118),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(119),train,train,relax_ORG_RLX(119),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(12),train,train,relax_ORG_RLX(12),Pink Floyd,Marooned,pink floyd::marooned,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(120),train,train,relax_ORG_RLX(120),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(123),train,train,relax_ORG_RLX(123),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(132),train,train,relax_ORG_RLX(132),To Relaxing,Relajación Profunda,to relaxing::relajación profunda,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(133),test,train,relax_ORG_RLX(133),Hans Zimmer,Time,hans zimmer::time,relax,0,Dataset1/DS1_TEST_MATCH/
relax_ORG_RLX(135),train,train,relax_ORG_RLX(135),To Relaxing,Relajación Profunda,to relaxing::relajación profunda,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(136),train,train,relax_ORG_RLX(136),National Philharmonic Orchestra,Holberg Suite. I. Prelude,national philharmonic orchestra::holberg suite. i. prelude,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(137),train,train,relax_ORG_RLX(137),Meditacion calmada,Terapias,meditacion calmada::terapias,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(138),val,train,relax_ORG_RLX(138),Meditacion calmada,Terapias,meditacion calmada::terapias,relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(14),val,train,relax_ORG_RLX(14),Kadri Gopalnath,Jagadodhaarana - Kafi - Adi Tala,kadri gopalnath::jagadodhaarana - kafi - adi tala,relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(142),train,train,relax_ORG_RLX(142),Relajacion,Vive Serenamente,relajacion::vive serenamente,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(144),train,train,relax_ORG_RLX(144),Yellow Brick Cinema,Coast of Dreams,yellow brick cinema::coast of dreams,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(148),train,train,relax_ORG_RLX(148),Hans Zimmer,Time,hans zimmer::time,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(149),train,train,relax_ORG_RLX(149),Hans Zimmer,Time,hans zimmer::time,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(152),train,train,relax_ORG_RLX(152),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(153),train,train,relax_ORG_RLX(153),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(155),train,train,relax_ORG_RLX(155),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(156),train,train,relax_ORG_RLX(156),Michael AngelOh,Jehovah (feat. Napoleon Baca),michael angeloh::jehovah (feat. napoleon baca),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(157),train,train,relax_ORG_RLX(157),Michael AngelOh,Jehovah (feat. Napoleon Baca),michael angeloh::jehovah (feat. napoleon baca),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(158),val,train,relax_ORG_RLX(158),Michael AngelOh,Jehovah (feat. Napoleon Baca),michael angeloh::jehovah (feat. napoleon baca),relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(159),train,train,relax_ORG_RLX(159),Michael AngelOh,Jehovah (feat. Napoleon Baca),michael angeloh::jehovah (feat. napoleon baca),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(160),train,train,relax_ORG_RLX(160),Michael AngelOh,Jehovah (feat. Napoleon Baca),michael angeloh::jehovah (feat. napoleon baca),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(161),train,train,relax_ORG_RLX(161),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(162),train,train,relax_ORG_RLX(162),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(163),val,train,relax_ORG_RLX(163),National Philharmonic Orchestra,Holberg Suite. I. Prelude,national philharmonic orchestra::holberg suite. i. prelude,relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(164),val,train,relax_ORG_RLX(164),National Philharmonic Orchestra,Holberg Suite. I. Prelude,national philharmonic orchestra::holberg suite. i. prelude,relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(168),train,train,relax_ORG_RLX(168),Eric Hammerstein,"Tosca: ""Vissi d'arte, vissi d'amore"" (Orchestral version)","eric hammerstein::tosca: ""vissi d'arte, vissi d'amore"" (orchestral version)",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(169),train,train,relax_ORG_RLX(169),Eric Hammerstein,"Tosca: ""Vissi d'arte, vissi d'amore"" (Orchestral version)","eric hammerstein::tosca: ""vissi d'arte, vissi d'amore"" (orchestral version)",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(17),train,train,relax_ORG_RLX(17),Zhou Jieqiong,Victory Flame,zhou jieqiong::victory flame,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(170),train,train,relax_ORG_RLX(170),Eric Hammerstein,"Tosca: ""Vissi d'arte, vissi d'amore"" (Orchestral version)","eric hammerstein::tosca: ""vissi d'arte, vissi d'amore"" (orchestral version)",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(171),train,train,relax_ORG_RLX(171),Charles Gerhardt,Lieutenant Kijé Suite - Troika,charles gerhardt::lieutenant kijé suite - troika,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_ORG_RLX(172),val,train,relax_ORG_RLX(172),Eric Hammerstein,Return to Rundarne,eric hammerstein::return to rundarne,relax,0,Dataset1/DS1_VAL_MATCH/
relax_ORG_RLX(174),train,train,relax_ORG_RLX(174),,,,relax,0,Dataset1/DS1_TRAIN_MATCH/
